,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
122,19.234,50.336999999999996,2654.5,25.603,50.195,3108.4,23.636999999999997,71.184,408.4,353.73,93.90899999999999,76.904,32.909,9.1966,26.738000000000003,7.0876,17.218,1.8233,34.241,14.693,24.804000000000002,1.2646,16.833
123,19.234,48.457,2653.5,23.622,49.293,3108.7,23.908,71.229,405.85,353.85,93.882,77.122,32.916,9.132,27.209,6.9704,17.19,1.7455,33.781,14.544,24.607,1.2266,16.125999999999998
124,19.234,50.669,2655.8,24.373,49.68,3109.5,23.336,71.3,405.22,353.73,93.99600000000001,77.235,32.916,9.132,27.209,6.9704,17.19,1.7455,33.781,14.544,24.607,1.2266,16.125999999999998
125,19.234,50.03,2654.2,24.451999999999998,51.886,3108.9,22.51,71.38600000000001,405.33,354.0,93.94200000000001,77.023,33.225,9.1289,27.026,7.0127,16.743,1.7297,34.399,14.584000000000001,24.454,1.3159,15.853
126,15.078,49.00899999999999,2656.0,23.359,49.583999999999996,3108.8,24.636,71.414,406.82,353.99,93.994,77.318,33.225,9.1289,27.026,7.0127,16.743,1.7297,34.399,14.584000000000001,24.454,1.3159,15.853
127,15.078,49.852,2654.2,24.838,51.575,3108.5,22.958000000000002,71.472,401.67,353.99,93.941,77.288,32.555,9.2181,27.305,7.0412,16.893,1.777,34.013000000000005,14.672,24.77,1.2911,15.389000000000001
128,15.078,48.37,2655.5,24.927,50.091,3110.3,22.886999999999997,71.493,403.64,353.62,93.97,76.99,32.555,9.2181,27.305,7.0412,16.893,1.777,34.013000000000005,14.672,24.77,1.2911,15.389000000000001
129,15.078,50.143,2655.6,23.051,49.047,3110.9,22.514,71.508,404.42,353.73,94.02,77.35300000000001,32.785,9.3419,27.628,6.8615,16.607,1.8005,33.949,14.439,25.199,1.3717,15.807
130,15.078,49.581,2658.3,24.744,49.788999999999994,3113.0,22.953000000000003,71.523,403.55,353.67,94.01899999999999,77.634,32.785,9.3419,27.628,6.8615,16.607,1.8005,33.949,14.439,25.199,1.3717,15.807
131,19.804000000000002,50.657,2662.7,25.746,49.45,3114.9,22.531999999999996,71.571,401.58,353.58,93.99,77.375,33.02,9.3565,27.658,6.9605,16.85,1.8054,34.039,14.558,25.229,1.3138,15.529000000000002
132,19.804000000000002,48.693999999999996,2663.6,25.193,47.715,3117.7,22.154,71.57600000000001,397.67,353.24,93.976,77.418,33.02,9.3565,27.658,6.9605,16.85,1.8054,34.039,14.558,25.229,1.3138,15.529000000000002
133,19.804000000000002,49.582,2661.4,24.938000000000002,48.516000000000005,3117.2,22.642,71.587,398.9,353.24,94.085,77.29899999999999,32.62,9.2385,27.49,6.9324,16.671,1.7808,34.333,14.481,25.421999999999997,1.339,15.748
134,19.804000000000002,49.159,2664.2,25.63,49.406000000000006,3117.9,23.182,71.548,397.18,353.15,94.26700000000001,77.221,32.62,9.2385,27.49,6.9324,16.671,1.7808,34.333,14.481,25.421999999999997,1.339,15.748
135,19.804000000000002,48.976000000000006,2669.3,24.355999999999998,50.523999999999994,3123.0,22.815,71.527,400.91,352.79,94.351,77.439,32.661,9.1907,27.116999999999997,6.9386,16.739,1.7734,34.015,14.61,25.866,1.3743,14.905
136,16.382,49.706,2674.7,24.603,50.162,3127.1,23.886,71.546,394.54,352.78,94.29899999999999,77.39399999999999,32.661,9.1907,27.116999999999997,6.9386,16.739,1.7734,34.015,14.61,25.866,1.3743,14.905
137,16.382,49.825,2678.0,24.858,51.3,3132.6,22.545,71.508,393.37,352.2,94.484,77.623,32.708,9.0801,27.983,7.0019,16.469,1.7635,33.381,14.255,26.08,1.5479,15.287
138,16.382,50.31,2683.8,24.375999999999998,50.391000000000005,3138.6,23.73,71.43,392.96,351.99,94.45,77.51,32.708,9.0801,27.983,7.0019,16.469,1.7635,33.381,14.255,26.08,1.5479,15.287
139,16.382,50.78,2693.6,25.910999999999998,50.086000000000006,3147.8,23.45,71.37899999999999,391.43,351.61,94.65700000000001,77.607,32.634,9.2695,27.45,6.9207,16.118,1.8172,33.185,14.164000000000001,26.502,1.48,15.687000000000001
140,16.382,50.07,2700.0,24.302,50.092,3155.3,23.499000000000002,71.282,392.15,351.15,94.601,77.602,32.634,9.2695,27.45,6.9207,16.118,1.8172,33.185,14.164000000000001,26.502,1.48,15.687000000000001
141,17.055999999999997,49.387,2709.0,24.070999999999998,48.986999999999995,3164.9,23.519000000000002,71.206,385.86,351.09,94.74700000000001,77.631,32.286,9.1196,27.934,6.9272,16.599,1.7923,33.537,14.218,26.136,1.5065,15.37
142,17.055999999999997,50.331,2716.5,26.57,48.961000000000006,3173.3,22.386,71.118,386.87,350.74,94.684,77.02,32.286,9.1196,27.934,6.9272,16.599,1.7923,33.537,14.218,26.136,1.5065,15.37
143,17.055999999999997,48.522,2724.3,24.019000000000002,49.221000000000004,3179.5,24.208000000000002,70.892,384.14,350.94,95.061,76.872,32.498000000000005,8.9403,28.455,6.7783,16.867,1.7669,33.482,13.967,26.363000000000003,1.3266,15.953
144,17.055999999999997,49.864,2730.8,24.491999999999997,49.269,3188.9,23.0,70.62,384.36,350.34,94.79899999999999,76.92399999999999,32.498000000000005,8.9403,28.455,6.7783,16.867,1.7669,33.482,13.967,26.363000000000003,1.3266,15.953
145,17.055999999999997,48.613,2745.7,24.631999999999998,49.583999999999996,3200.3,23.935,70.437,383.44,350.23,95.07700000000001,77.363,31.735,9.0092,28.237,7.0111,16.489,1.7042,32.306999999999995,14.085,26.903000000000002,1.3637,16.101
146,18.784000000000002,50.582,2757.3,25.861,50.013000000000005,3213.5,22.775,70.317,381.7,349.47,94.758,77.595,31.735,9.0092,28.237,7.0111,16.489,1.7042,32.306999999999995,14.085,26.903000000000002,1.3637,16.101
147,18.784000000000002,48.964,2766.0,24.079,49.805,3223.4,22.605,70.195,377.58,349.31,95.061,77.20100000000001,31.789,9.0839,28.226,6.9254,17.107,1.6952,32.747,14.045,26.41,1.3733,15.952
148,18.784000000000002,49.93899999999999,2776.6,24.976999999999997,50.475,3234.6,22.493000000000002,69.977,374.58,349.2,95.15,77.093,31.789,9.0839,28.226,6.9254,17.107,1.6952,32.747,14.045,26.41,1.3733,15.952
149,18.784000000000002,51.707,2784.6,26.533,48.04,3242.8,22.843000000000004,69.742,372.85,349.61,95.177,76.476,31.765,8.9244,28.264,6.822,17.337,1.6937,33.279,13.665,27.276,1.4242,16.426
150,18.784000000000002,49.102,2792.4,25.748,49.341,3251.2,24.075,69.398,374.31,349.03,95.334,76.946,31.765,8.9244,28.264,6.822,17.337,1.6937,33.279,13.665,27.276,1.4242,16.426
151,19.242,49.691,2804.2,24.651,49.799,3262.6,22.648000000000003,69.119,369.23,348.94,95.086,76.507,31.898000000000003,8.8492,28.480999999999998,6.7275,17.945999999999998,1.6816,32.900999999999996,13.665999999999999,27.412,1.2045,16.461
152,19.242,50.357,2813.4,25.336,50.855,3270.9,23.263,68.83,369.87,348.75,95.225,76.235,31.898000000000003,8.8492,28.480999999999998,6.7275,17.945999999999998,1.6816,32.900999999999996,13.665999999999999,27.412,1.2045,16.461
153,19.242,51.681999999999995,2820.6,25.06,48.537,3278.0,22.491,68.538,369.36,348.35,95.022,76.563,31.685,8.7487,28.221,6.8992,18.065,1.6605,32.629,13.472000000000001,27.551,1.4049,17.586
154,19.242,50.472,2828.0,26.035999999999998,51.623000000000005,3283.8,23.361,68.32600000000001,363.32,347.89,95.145,76.279,31.685,8.7487,28.221,6.8992,18.065,1.6605,32.629,13.472000000000001,27.551,1.4049,17.586
155,19.242,49.166000000000004,2830.6,24.774,50.772,3289.2,22.362,68.14,361.85,347.46,94.915,75.729,32.132,8.6159,28.316999999999997,7.0236,17.886,1.6629,32.243,13.509,26.9,1.4437,17.176
156,20.654,51.232,2834.4,23.026,49.973,3290.7,22.149,67.872,360.18,347.03,95.162,75.958,32.132,8.6159,28.316999999999997,7.0236,17.886,1.6629,32.243,13.509,26.9,1.4437,17.176
157,20.654,49.833,2834.8,25.656999999999996,50.343,3293.1,23.362,67.68,361.3,347.65,95.07600000000001,75.88600000000001,31.649,8.7164,28.03,6.9713,17.988,1.6469999999999998,32.575,13.214,27.487,1.2221,17.332
158,20.654,50.076,2834.9,25.976,48.443000000000005,3293.1,21.683000000000003,67.487,359.94,346.45,95.20700000000001,75.347,31.649,8.7164,28.03,6.9713,17.988,1.6469999999999998,32.575,13.214,27.487,1.2221,17.332
159,20.654,48.907,2834.1,25.158,48.967,3293.2,22.459,67.329,357.09,346.05,95.113,75.227,31.473000000000003,8.586,28.408,6.9932,18.611,1.6187,32.542,13.407,27.335,1.2832,17.096
160,20.654,50.368,2834.6,26.825,49.285,3293.6,22.611,67.057,357.26,345.58,95.21700000000001,74.836,31.473000000000003,8.586,28.408,6.9932,18.611,1.6187,32.542,13.407,27.335,1.2832,17.096
161,21.232,50.83,2831.9,23.443,49.656000000000006,3291.5,22.055999999999997,66.89,356.72,345.39,95.199,75.53699999999999,31.712,8.5323,28.118000000000002,6.9695,18.529,1.6334,32.501999999999995,13.4,27.677,1.2719,17.764
162,21.232,49.013000000000005,2832.0,27.484,49.77,3291.2,22.593000000000004,66.821,359.03,344.55,95.166,75.112,31.712,8.5323,28.118000000000002,6.9695,18.529,1.6334,32.501999999999995,13.4,27.677,1.2719,17.764
163,21.232,49.085,2827.7,24.191999999999997,49.982,3288.5,21.873,66.77199999999999,359.13,344.24,95.126,75.215,31.388,8.5297,27.88,6.8798,18.938,1.6159999999999999,31.767,13.328,26.984,1.1641,18.305
164,21.232,50.20399999999999,2823.6,25.892,50.135,3283.5,23.449,66.734,358.33,344.08,95.199,74.958,31.388,8.5297,27.88,6.8798,18.938,1.6159999999999999,31.767,13.328,26.984,1.1641,18.305
165,21.232,49.99100000000001,2817.9,25.314,50.74,3281.1,22.889,66.752,358.91,343.63,95.17399999999999,74.866,31.395,8.4524,27.804000000000002,7.1267,18.934,1.6101,31.943,13.279000000000002,27.026999999999997,1.0007,18.325
166,20.17,47.96,2811.1,24.328000000000003,48.88399999999999,3274.3,22.656,66.764,360.27,342.47,95.023,74.70100000000001,31.395,8.4524,27.804000000000002,7.1267,18.934,1.6101,31.943,13.279000000000002,27.026999999999997,1.0007,18.325
167,20.17,49.312,2803.0,24.443,49.346000000000004,3266.0,22.006,66.819,365.0,342.61,95.34,74.37,31.666999999999998,8.8407,27.999000000000002,7.0219,18.528,1.6244,31.69,13.374,27.12,1.1927,18.205
168,20.17,48.698,2794.9,26.225,50.699,3259.4,22.410999999999998,66.82300000000001,364.57,341.98,95.34200000000001,74.566,31.666999999999998,8.8407,27.999000000000002,7.0219,18.528,1.6244,31.69,13.374,27.12,1.1927,18.205
169,20.17,51.023999999999994,2791.5,26.425,50.675,3255.7,23.495,66.85300000000001,367.13,341.18,95.42,74.822,31.014,8.7473,27.518,6.8565,19.61,1.6423,31.436,13.425,26.836,1.5363,18.624000000000002
170,20.17,51.095,2786.6,25.398000000000003,50.276,3252.6,22.712,66.98100000000001,367.64,340.22,95.32600000000001,74.836,31.014,8.7473,27.518,6.8565,19.61,1.6423,31.436,13.425,26.836,1.5363,18.624000000000002
171,20.956,49.592,2781.2,26.095,50.946999999999996,3246.2,22.455,67.233,375.57,339.43,95.266,74.682,31.384,8.5076,27.436,6.8772,19.784000000000002,1.6584,31.616999999999997,13.595999999999998,26.514,1.3559,18.706
172,20.956,52.431000000000004,2771.5,25.278000000000002,51.451,3240.6,22.683000000000003,67.493,379.53,338.48,95.219,74.687,31.384,8.5076,27.436,6.8772,19.784000000000002,1.6584,31.616999999999997,13.595999999999998,26.514,1.3559,18.706
173,20.956,50.952,2760.2,24.366,50.224,3230.8,22.705,67.771,382.93,338.24,95.234,74.68,30.962,8.7105,27.878,6.9927,20.45,1.6905,31.445999999999998,13.458,26.531999999999996,1.1759,19.335
174,20.956,50.357,2748.0,25.488000000000003,48.75,3220.6,22.363000000000003,68.015,386.36,336.63,95.37899999999999,74.59899999999999,30.962,8.7105,27.878,6.9927,20.45,1.6905,31.445999999999998,13.458,26.531999999999996,1.1759,19.335
175,20.956,50.568000000000005,2737.4,26.968000000000004,48.848,3210.4,22.248,68.176,390.07,336.14,95.444,74.66,30.991,8.875,27.301,7.0668,19.977,1.6479,31.647,13.76,25.680999999999997,1.3829,19.471
176,21.796,50.56100000000001,2730.9,23.338,49.78,3203.5,22.186,68.431,397.79,335.74,95.385,74.87100000000001,30.991,8.875,27.301,7.0668,19.977,1.6479,31.647,13.76,25.680999999999997,1.3829,19.471
177,21.796,49.608000000000004,2719.1,24.489,49.358999999999995,3195.7,23.369,68.71300000000001,400.57,334.39,95.714,74.173,31.011,8.7806,26.910999999999998,6.9552,20.111,1.6649,30.948,13.925999999999998,25.668000000000003,1.6101,19.968
178,21.796,50.891999999999996,2712.8,26.747,49.321000000000005,3187.8,23.818,68.935,408.62,333.92,95.594,74.918,31.011,8.7806,26.910999999999998,6.9552,20.111,1.6649,30.948,13.925999999999998,25.668000000000003,1.6101,19.968
179,21.796,51.228,2710.2,27.311999999999998,48.376000000000005,3184.3,24.415,69.285,412.92,333.41,95.51799999999999,75.419,30.906,8.9942,27.009,7.1416,20.041,1.6647,30.949,13.722999999999999,25.29,1.3855,20.416
180,21.796,50.326,2701.9,24.128,48.725,3179.3,24.128,69.735,417.3,332.15,95.42399999999999,75.17399999999999,30.906,8.9942,27.009,7.1416,20.041,1.6647,30.949,13.722999999999999,25.29,1.3855,20.416
181,21.261999999999997,50.714,2692.9,24.761999999999997,48.49,3173.4,22.443,70.113,420.04,331.67,95.54,75.111,30.930999999999997,8.8897,26.772,7.0695,20.230999999999998,1.7212,31.326,13.855,24.709,1.6057,20.217
182,21.261999999999997,50.36,2686.3,24.899,49.758,3167.0,22.831999999999997,70.36399999999999,419.75,330.88,95.617,75.11,30.930999999999997,8.8897,26.772,7.0695,20.230999999999998,1.7212,31.326,13.855,24.709,1.6057,20.217
183,21.261999999999997,50.813,2677.8,26.109,52.55,3159.5,22.225,70.47399999999999,418.19,330.79,95.617,75.149,30.491999999999997,8.9914,26.045,7.1354,20.239,1.6671,30.701,13.98,23.774,1.4389,20.442999999999998
184,21.261999999999997,50.676,2673.6,26.72,50.265,3155.4,23.384,70.539,416.26,330.33,95.571,75.34100000000001,30.491999999999997,8.9914,26.045,7.1354,20.239,1.6671,30.701,13.98,23.774,1.4389,20.442999999999998
185,21.261999999999997,48.753,2668.3,27.201,49.317,3152.4,23.029,70.63,416.28,329.53,95.566,75.393,31.303,8.9103,25.529,7.1099,20.347,1.7405,31.014,14.042,23.63,1.5653,20.442999999999998
186,21.401,49.931000000000004,2663.9,27.241,49.531000000000006,3146.4,22.41,70.694,414.84,329.75,95.678,75.384,31.303,8.9103,25.529,7.1099,20.347,1.7405,31.014,14.042,23.63,1.5653,20.442999999999998
187,21.401,50.731,2656.6,25.221999999999998,48.648999999999994,3140.5,22.365,70.774,416.1,329.26,95.598,75.417,30.965999999999998,9.0691,26.258000000000003,7.0274,20.76,1.7673,31.212,14.034,23.543000000000003,1.5017,20.505
188,21.401,49.489,2652.7,26.086,49.738,3137.4,24.06,70.782,414.15,329.1,95.59100000000001,75.77199999999999,30.965999999999998,9.0691,26.258000000000003,7.0274,20.76,1.7673,31.212,14.034,23.543000000000003,1.5017,20.505
189,21.401,49.733999999999995,2648.8,26.453000000000003,48.975,3134.5,23.912,70.859,409.5,328.9,95.53399999999999,75.655,31.095,9.0441,25.22,7.0342,20.246,1.7398,31.236,13.967,23.096,1.5775,20.88
190,21.401,50.096000000000004,2645.4,25.811999999999998,51.958,3131.7,23.534000000000002,70.892,411.65,329.07,95.604,75.921,31.095,9.0441,25.22,7.0342,20.246,1.7398,31.236,13.967,23.096,1.5775,20.88
191,20.204,48.978,2644.9,26.914,50.347,3129.9,22.875999999999998,70.975,410.51,328.99,95.227,76.035,31.098000000000003,9.0423,25.467,7.0338,21.189,1.7629,31.416999999999998,14.219000000000001,22.845,1.5972,21.064
192,20.204,50.506,2640.2,25.482,51.824,3128.5,22.408,71.038,410.44,328.64,95.697,75.87,31.098000000000003,9.0423,25.467,7.0338,21.189,1.7629,31.416999999999998,14.219000000000001,22.845,1.5972,21.064
193,20.204,49.196000000000005,2640.0,24.328000000000003,49.766000000000005,3124.4,23.557,71.1,408.37,329.71,95.221,76.041,31.206,9.0483,25.049,7.1057,20.605,1.7594,31.941999999999997,14.247,22.881,1.5296,20.884
194,20.204,49.119,2635.1,26.660999999999998,50.071000000000005,3122.0,22.79,71.10600000000001,408.7,330.39,95.5,75.947,31.206,9.0483,25.049,7.1057,20.605,1.7594,31.941999999999997,14.247,22.881,1.5296,20.884
195,20.204,47.967,2635.1,25.471999999999998,48.978,3118.4,24.218000000000004,71.063,409.86,331.41,95.414,75.972,31.671,9.06,24.997,6.8588,20.703000000000003,1.7871,31.871,14.187000000000001,22.408,1.6780000000000002,20.756
196,18.724,51.95,2636.0,25.728,51.045,3119.3,23.458000000000002,71.043,409.42,332.28,95.37100000000001,76.415,31.671,9.06,24.997,6.8588,20.703000000000003,1.7871,31.871,14.187000000000001,22.408,1.6780000000000002,20.756
197,18.724,50.498000000000005,2638.6,25.691,49.283,3120.7,23.771,71.098,410.5,332.95,95.11399999999999,76.436,31.56,9.0711,25.081999999999997,6.9343,20.658,1.7667,31.335,13.924000000000001,21.701999999999998,1.3784,21.445
198,18.724,49.144,2640.3,24.328000000000003,51.323,3119.5,23.000999999999998,71.167,409.37,333.83,95.025,76.533,31.56,9.0711,25.081999999999997,6.9343,20.658,1.7667,31.335,13.924000000000001,21.701999999999998,1.3784,21.445
199,18.724,50.448,2639.7,25.41,49.445,3118.2,24.396,71.2,408.61,335.05,94.96799999999999,76.244,32.071999999999996,9.3562,25.02,6.9564,20.601,1.751,32.733000000000004,14.202,21.914,1.2928,20.933000000000003
200,18.724,49.559,2636.6,26.689,50.482,3118.2,22.733,71.21,405.48,335.73,94.988,75.985,32.071999999999996,9.3562,25.02,6.9564,20.601,1.751,32.733000000000004,14.202,21.914,1.2928,20.933000000000003
201,19.354,49.213,2635.8,25.028000000000002,49.321000000000005,3112.4,23.123,71.128,409.24,337.31,94.835,76.505,31.763,9.1868,24.546999999999997,7.1819,19.905,1.7843,32.628,14.218,21.874000000000002,1.3762,21.044
202,19.354,50.872,2636.2,24.766,49.17100000000001,3112.4,22.951,71.08,408.49,338.25,95.08200000000001,76.24,31.763,9.1868,24.546999999999997,7.1819,19.905,1.7843,32.628,14.218,21.874000000000002,1.3762,21.044
203,19.354,51.108999999999995,2638.7,26.476,50.992,3112.6,23.375999999999998,71.047,410.28,339.74,94.944,76.328,32.23,9.0562,24.885,6.7757,20.5,1.8265,33.051,14.208,21.631,1.3568,20.325
204,19.354,49.833999999999996,2642.9,25.017,50.227,3115.5,23.313000000000002,70.976,411.01,341.78,94.991,76.753,32.23,9.0562,24.885,6.7757,20.5,1.8265,33.051,14.208,21.631,1.3568,20.325
205,19.354,52.111000000000004,2648.6,25.991999999999997,49.717,3120.2,23.136,70.96600000000001,409.48,342.81,94.65700000000001,77.046,32.374,8.8786,24.455,6.7225,20.105999999999998,1.8192,33.37,14.183,22.05,1.2919,19.811
206,16.645,48.138999999999996,2651.0,26.759,49.861000000000004,3122.1,24.163,71.062,409.45,343.99,94.426,77.241,32.374,8.8786,24.455,6.7225,20.105999999999998,1.8192,33.37,14.183,22.05,1.2919,19.811
207,16.645,51.192,2652.3,24.221,48.885,3121.3,23.383000000000003,71.155,407.63,345.59,94.28200000000001,77.087,32.57,9.1158,25.182,6.8336,19.68,1.7942,33.929,14.204,21.403000000000002,1.2736,19.368
208,16.645,52.071000000000005,2650.7,24.096,50.03,3118.2,23.845,71.166,407.21,347.08,94.228,76.538,32.57,9.1158,25.182,6.8336,19.68,1.7942,33.929,14.204,21.403000000000002,1.2736,19.368
209,16.645,49.574,2649.5,25.429000000000002,49.61,3117.4,23.323,71.036,407.73,348.08,94.31299999999999,76.922,32.931999999999995,9.0719,24.82,6.7264,19.582,1.8259,34.147,14.17,21.671999999999997,1.3317,19.469
210,16.645,49.755,2654.4,25.164,47.93600000000001,3115.9,23.0,70.98899999999999,412.2,350.11,94.31,76.686,32.931999999999995,9.0719,24.82,6.7264,19.582,1.8259,34.147,14.17,21.671999999999997,1.3317,19.469
211,18.851,52.843999999999994,2658.3,25.099,49.924,3117.6,23.153000000000002,70.94,410.99,351.32,94.139,77.361,33.602,8.9384,25.005,7.0567,18.583,1.7762,34.724000000000004,14.064,21.969,1.4192,19.253
212,18.851,51.193999999999996,2661.0,25.026999999999997,49.875,3121.4,23.987,71.014,409.72,352.48,93.956,77.337,33.602,8.9384,25.005,7.0567,18.583,1.7762,34.724000000000004,14.064,21.969,1.4192,19.253
213,18.851,50.169,2664.7,25.305999999999997,49.698,3120.5,22.737,71.092,409.72,354.19,94.124,77.2,33.865,9.1293,24.789,6.8183,18.949,1.7661,35.226,14.008,22.249000000000002,1.1475,18.348
214,18.851,50.843999999999994,2663.7,27.153000000000002,49.206,3120.9,23.394000000000002,71.09100000000001,407.26,355.22,94.164,76.991,33.865,9.1293,24.789,6.8183,18.949,1.7661,35.226,14.008,22.249000000000002,1.1475,18.348
215,18.851,50.067,2669.1,26.31,50.763999999999996,3123.1,23.721999999999998,70.995,409.94,356.06,94.141,77.245,33.654,8.947000000000001,25.441999999999997,6.8316,18.665,1.7737,34.829,14.092,22.51,1.0882,18.252
216,18.894000000000002,49.763000000000005,2673.0,24.748,50.922,3125.0,23.026999999999997,71.039,408.74,356.7,93.954,77.25399999999999,33.654,8.947000000000001,25.441999999999997,6.8316,18.665,1.7737,34.829,14.092,22.51,1.0882,18.252
217,18.894000000000002,51.486000000000004,2674.0,26.943,49.957,3125.9,22.84,71.044,409.2,358.11,94.027,77.08800000000001,33.411,8.823,25.758000000000003,6.6797,18.113,1.7893,35.644,13.96,22.646,0.97741,17.729
218,18.894000000000002,49.909,2676.3,25.623,51.236999999999995,3126.8,23.215999999999998,71.008,408.59,358.81,93.89299999999999,77.389,33.411,8.823,25.758000000000003,6.6797,18.113,1.7893,35.644,13.96,22.646,0.97741,17.729
219,18.894000000000002,49.169,2681.9,26.636,49.872,3130.5,23.743000000000002,70.998,409.08,359.52,93.84700000000001,77.527,34.391999999999996,8.9604,26.302,6.6111,17.905,1.7661,35.854,13.943,23.24,1.0445,17.164
220,18.894000000000002,48.141999999999996,2688.6,23.141,50.383,3133.8,22.570999999999998,71.025,409.76,360.73,93.575,77.57300000000001,34.391999999999996,8.9604,26.302,6.6111,17.905,1.7661,35.854,13.943,23.24,1.0445,17.164
221,18.748,49.538999999999994,2689.2,22.896,49.799,3134.4,22.986,71.029,409.57,361.59,93.59700000000001,77.324,33.824,8.7446,26.298000000000002,6.5108,17.28,1.7248,35.634,14.177,23.252,1.1476,17.153
222,18.748,49.553999999999995,2688.8,25.31,48.147,3132.6,21.916999999999998,71.067,409.26,361.74,93.544,77.01899999999999,33.824,8.7446,26.298000000000002,6.5108,17.28,1.7248,35.634,14.177,23.252,1.1476,17.153
223,18.748,49.495,2687.4,24.734,50.254,3132.9,23.669,71.001,410.42,362.44,93.531,77.245,34.187,8.8562,26.503,6.4957,16.878,1.7830000000000001,36.141999999999996,14.107000000000001,23.878,0.82788,16.268
224,18.748,50.148999999999994,2689.1,25.309,50.644,3134.6,21.978,70.997,410.44,362.58,93.398,77.281,34.187,8.8562,26.503,6.4957,16.878,1.7830000000000001,36.141999999999996,14.107000000000001,23.878,0.82788,16.268
225,18.748,49.903,2690.1,26.046999999999997,50.123000000000005,3134.5,24.581,70.99600000000001,409.39,362.64,93.359,77.184,34.243,8.9455,26.816999999999997,6.7814,17.083,1.7311,36.226,13.78,24.302,0.79452,16.157
226,19.005,50.478,2692.3,25.116,49.418,3135.0,22.779,71.017,407.96,362.67,93.36,77.92399999999999,34.243,8.9455,26.816999999999997,6.7814,17.083,1.7311,36.226,13.78,24.302,0.79452,16.157
227,19.005,50.974,2691.6,23.715999999999998,49.435,3135.8,23.291,71.111,408.14,362.79,93.439,77.211,34.434,8.5308,26.899,6.7211,16.18,1.7711,35.355,13.869000000000002,24.738000000000003,0.84257,15.876
228,19.005,50.678000000000004,2694.0,23.764,50.636,3136.0,23.129,71.17699999999999,408.5,362.33,93.405,77.447,34.434,8.5308,26.899,6.7211,16.18,1.7711,35.355,13.869000000000002,24.738000000000003,0.84257,15.876
229,19.005,49.341,2693.5,24.898000000000003,49.674,3136.5,23.348000000000003,71.176,407.63,362.35,93.649,77.523,34.073,8.8083,26.741999999999997,6.7202,16.344,1.7501,36.203,13.964,25.147,1.0586,15.675999999999998
230,19.005,49.409,2693.2,24.066999999999997,49.607,3137.1,23.377,71.249,406.52,362.24,93.544,77.623,34.073,8.8083,26.741999999999997,6.7202,16.344,1.7501,36.203,13.964,25.147,1.0586,15.675999999999998
231,19.055999999999997,49.483000000000004,2693.4,23.633000000000003,49.723,3137.6,22.671999999999997,71.304,402.05,361.56,93.45100000000001,77.553,33.997,8.8993,27.359,6.6755,16.447,1.7411,35.705,13.802,25.393,0.9761799999999999,15.257
232,19.055999999999997,48.912,2691.0,22.968000000000004,50.581,3134.5,22.875999999999998,71.297,401.79,361.27,93.65,76.934,33.997,8.8993,27.359,6.6755,16.447,1.7411,35.705,13.802,25.393,0.9761799999999999,15.257
233,19.055999999999997,50.549,2686.1,25.362,49.577,3130.8,23.011999999999997,71.218,401.91,361.26,93.568,76.828,33.596,8.758,27.916,6.7465,16.442999999999998,1.7209999999999999,35.534,13.972999999999999,25.498,1.1836,15.171
234,19.055999999999997,49.951,2685.0,25.201,49.952,3129.5,23.436999999999998,71.134,401.33,360.31,93.671,77.184,33.596,8.758,27.916,6.7465,16.442999999999998,1.7209999999999999,35.534,13.972999999999999,25.498,1.1836,15.171
235,19.055999999999997,48.872,2681.1,22.069000000000003,50.74,3128.0,23.936,71.142,400.98,359.59,93.62299999999999,77.232,33.689,8.8283,27.349,6.7589,16.472,1.7192,34.99,13.939,25.787,0.95244,15.12
236,20.04,49.988,2680.2,24.651,49.937,3127.3,22.244,71.149,398.89,359.0,93.697,77.207,33.689,8.8283,27.349,6.7589,16.472,1.7192,34.99,13.939,25.787,0.95244,15.12
237,20.04,50.736000000000004,2679.2,25.644000000000002,49.802,3124.7,24.435,71.134,399.28,358.29,93.742,77.415,33.638000000000005,8.8426,28.002,6.7107,16.454,1.736,34.678000000000004,13.835,26.119,1.1254,15.015999999999998
238,20.04,50.215,2679.5,24.826,51.391999999999996,3124.3,22.491,71.14699999999999,393.81,357.22,93.74700000000001,77.532,33.638000000000005,8.8426,28.002,6.7107,16.454,1.736,34.678000000000004,13.835,26.119,1.1254,15.015999999999998
239,20.04,51.556999999999995,2674.3,25.230999999999998,51.401,3124.8,22.828000000000003,71.26,388.63,356.3,93.663,77.389,33.076,8.7619,27.976,6.8246,16.525,1.7555,34.744,13.93,26.381,0.99955,14.968
240,20.04,49.445,2668.6,24.864,48.06100000000001,3119.9,22.9,71.303,386.28,355.44,93.78200000000001,77.08,33.076,8.7619,27.976,6.8246,16.525,1.7555,34.744,13.93,26.381,0.99955,14.968
241,16.545,49.916000000000004,2663.4,25.138,49.589,3113.4,23.671999999999997,71.286,382.27,354.42,93.838,76.745,33.058,8.8542,28.581,6.8385,16.707,1.7058,34.548,13.751,26.204,1.0076,15.344000000000001
242,16.545,50.233000000000004,2658.2,24.289,49.787,3109.6,23.568,71.21,380.82,353.71,93.86,77.23100000000001,33.058,8.8542,28.581,6.8385,16.707,1.7058,34.548,13.751,26.204,1.0076,15.344000000000001
